severity,constraint,path,message,focusURL,value,shape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_80efa0cf-1531-44ab-96ad-b2c78c4460a7,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/498c7e40-d5ba-4815-9dee-4a50ca3b1821,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/695f05ac-71cb-47f0-8bbe-1a0aae2f9e3a,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_93a9bb9a-b54e-4623-9e0e-93d8b7d0020b,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/225c149b-b277-401f-a0f5-33f279bc5686,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/5b8cf42e-8f64-472e-b4a4-7beea0141e44,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_6da0d785-5b94-4b31-8f5b-20da82dce535,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/caa6b4a2-98bf-4c3e-bfc6-7b75433184d9,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/a239e8e0-07f6-46d3-a73d-10d56f5faa5d,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/009b5dec-faa0-4f75-8e4b-a5648a25526c1.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_d87de5ca-a18a-406d-a4c1-74e6f8f28e5b,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_fe76ef4c-254a-44fe-87bc-052cd3aa9663,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_7d165312-a8a0-448d-8bdb-f595b0064e7e,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/e373c100-1684-4a6d-894c-da6585e5dbf81.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/be5bbd03-5b65-4eaa-9131-84ad5e9fa806,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/fb1009b1-2254-450c-aaf3-99420f7dc10c1.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/3d70bf5a-88e3-4c3a-9c8e-2e680d675dd2,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/e155a31a-d248-400f-af44-8351bba3b6ae,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioospacific.ca/dataset/ca-cioos_05858cc1-c5fe-4275-9457-90344eee7920,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/745f34d6-40e1-4e6a-b126-cbbeea2d5b71,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/9c6c747b-9fe3-45fd-99cc-7bde2b1af83e,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_68b4c7e7-1a33-44a0-b565-3ebf13021a2a,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/e4b0d434-3b4b-4922-b4b9-0407cadceb27,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_e40270e1-caf0-4912-a1eb-41b15cdf1854,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_094bee30-02cf-48bc-b940-b56c6233fd9a,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/6d92ae9d-c9db-4212-914a-0141a237892b,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/844a05d0-7d7e-4ece-8a92-e45745ef4e84,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_1dbfad19-3930-4137-97ac-1421037d5760,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/4bf9f57d-f7c1-4522-b7ec-82deafb0bb31,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_dc97b819-eec0-4e66-b2af-5aaee6351d3f,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_ee2791c3-3d99-41e5-8cdf-fa5d1d19944d,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/1c821c44-3722-49e2-bbd3-aedac5159a69,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_2aa37551-6054-439e-8685-06e4f3c20c00,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/ca-cioos_0270f89c-1b0a-43ea-b687-829a011c089e,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/a1b3ad61-aea0-4286-8395-85937c4bccfb,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/ca-cioos_0ae8fbae-caae-4c9a-8c51-6d04c8141e20,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/a0df125a-89fa-4b84-b4d6-a451a9f8ee2c,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/96825fe8-51f7-4d51-8662-aaef17aaee3e,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_f2d3b46b-6745-4b70-a7a2-a552704e498e,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/8dd9ee50-74c1-42fc-a84e-b8addf0b0ce2,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/fc2b2d39-26e1-4caa-a21c-6768eb394ac8,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/2843d909-d132-4c70-a04d-9bdebff443ce,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_b7134ff5-5722-4d11-93d6-6a28d84e08ad,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/9bb4f1de-5c09-430e-896d-b4cd60a2582d,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_f00b9c87-190e-4b89-a864-7c012b989e49,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioospacific.ca/dataset/ca-cioos_58418aab-008a-4ed9-be71-2f7679b6cbf7,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/ca-cioos_355a2dc7-7d4b-4836-974e-93b0e39e0bc0,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/30c52d13-2247-4f23-a6ad-aa816ce46efc,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioospacific.ca/dataset/ca-cioos_67f6dc6c-c141-497f-b2cb-f38d27159be5,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/1640590c-e3f6-4cb7-ab13-2c687af94832,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/e6dfc6ac-750b-423c-a7d3-b720a9272eb2,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_790635d2-78b0-4d2e-9766-94c94c7739af,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/5e95bf76-34ca-494b-8a4f-1b2c6555d53a,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/cb315131-be19-4a52-8959-24d8e89f0455,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_cbf7730a-7074-4a37-92c8-0e549d6c6194,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/56219909-9308-4af5-b657-fa62dc36cbb1,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_b52bb8be-d225-442c-94ab-6f107a64b8a6,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/66f91052-1134-431f-bfd9-07f7764e7a7b,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_5db6f443-231c-4d6b-b27a-3afa88991bab,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/354ef3d6-4d39-48e4-8adc-518fbb425752,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_77a256cd-baf7-434e-9f62-53ba809e48cb,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_06f7045a-51a5-474b-9c27-7670b737e4f1,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_6c0697e9-7776-4d36-8219-b21ce72fbcc9,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_49ff1f4a-929e-49ce-94e5-e55a925848f5,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_5843a289-2c88-4253-bed8-25b5b58b1d79,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/b8d816f3-e188-4cb2-98ba-6c5b6412433f,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_e0fccb92-cd66-4702-93b0-2fa718576a28,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/b7911481-fa9a-431a-8593-ad61fdfd5fbb,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/5aff3111-d577-4f3c-a40f-94d0102575de,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_3f40326a-23f9-4e30-a16a-f332ace14e2f,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_74d119f1-cd7b-4f99-a94b-5d3b3ca3b7d5,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_a0ca5d26-b457-4726-97d4-ed0c8dd6cd99,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/e3a81c02-e531-421a-a1a8-339ff6585d20,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_c278d4cb-fc29-4593-9828-1da2cd394de0,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/96825fe8-51f7-4d51-8662-aaef17aaee3e1.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_0219e1d6-8dfc-4718-b89b-ea3dff06a70d,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_edec5074-0644-49d7-86ff-03098113d6bf,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_58d82567-18b8-456a-a124-41b81661a5b2,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_4c93ac96-0a9f-41d5-9505-80a3b24c30ae,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_15caa6c8-be9b-4f19-81ae-bb82321eafd6,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/93128cb3-8305-480d-9402-25954eae2cd7,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioospacific.ca/dataset/ca-cioos_e0551741-9bcc-4c48-976b-1c2854a32d34,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_c97f064f-23f4-4918-b35e-7a232f3c3a28,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_89c1b0c1-b358-4c0f-9fa9-467566c2ae69,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/acb9b0ed-7210-4b7a-ac7b-b63285aaaad2,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_4a09d56b-b120-46c8-9263-ae3c42a02e9b,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/1180df2e-9306-4e4d-b9f2-bf08458ce67e,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/53422439-3f8f-4b39-bfb7-4c5617ad6483,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/9808894e-ab06-45fc-8582-536ad30bf954,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_a0263680-f0d5-46d5-85ea-483fa58c74b6,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_2834622b-33c4-4108-bf13-2e295473b4eb,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_5331feb9-8826-4323-a79b-4b05e8535b68,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/bb05a4f9-f57b-41c6-b70c-6b8ffd86fb72,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_388df44d-ccee-4209-afba-e62fa5be3a68,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_1da5705c-d2bc-480f-bba8-baa0defb2a51,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/79cb5b92-4788-4b34-865f-5d464a92ac29,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/bbd6350a-016e-4128-969b-1f796e653543,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/27bbbeab-71a4-4507-aebd-5fd4c1c5baf4,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/0c789db6-ae46-4899-9d7e-eb151bf49fdd,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/6d9cc92a-ef21-4e8e-97d1-0aef3e1f694c,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_c2a02113-e69c-4755-80f7-b8039c00a127,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/2c26222e-64e0-46f1-af50-56e1cc0b9470,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_84e6f5cf-1af0-4365-8f60-dcef3f68005c,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_61d4f690-0b52-4df2-aea6-31f06ed2ec1c,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_4de875ae-0a15-4428-801e-943d0d7b05a4,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioospacific.ca/dataset/ca-cioos_89aa45fc-7b42-426e-9293-e5703534bc4f,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_3bc02dd8-7654-44f0-8c7c-02739937bdf4,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_2738ef2b-0c74-422d-a140-082e5f7b3793,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_476204a7-0714-4755-953d-61fa3c5df497,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/8fca8466-eb5b-4d76-b7b8-2dc19f062e871.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/2dfa1184-4cce-4972-8453-558e57aeb0c8,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/ca-cioos_4ce2100d-41a6-382e-8273-d743919e32f7,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/273bbdf4-1e1d-4149-8b9e-5b125bb229871.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/f43d8cf6-5759-4856-8e71-27973c689fe5,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_7ddae37a-e706-45d2-8060-8306300a98c8,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/0bf0b4e0-b33e-41c0-9dcd-45b8644bfb29,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/3b654a2b-66e7-48a6-879a-3b21934a605b,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_c7d6cd75-e392-4ef6-af63-da745888c345,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/e9565581-d41b-45e9-b1ac-b39ff7e23847,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_6e947d50-8392-42ce-bff9-24b126c7cab7,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/26aa8f68-56e7-4273-86f5-54d75d6b165d,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/10be6eff-1460-4286-b8af-ceccdc05d55c1.jsonld,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_38b520c1-c339-44c4-b048-63deb4054f00,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://iys.hakai.org/dataset/ca-cioos_62dc9c32-db61-40de-b5bb-8daf0307b1c5,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_35beb32e-8dc9-42ab-9630-2ae23e414026,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/ca-cioos_439a887e-81bd-423e-9f0d-bf0f259364be,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/a0a7ddb6-c522-495e-beb3-006518e9dbc8,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_b4cac70e-a6fa-4d77-8fdb-1d3612006bc4,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/fef9f6bb-aff6-40bc-a334-c9cb4e463958,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/61f4cc32-0833-406f-80da-b725418239f3,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/d0e4b3ce-8d54-4b79-94fa-3ea1cd7cad9c,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.hakai.org/dataset/ca-cioos_1c9b7bcd-d3cc-4856-9428-df7abb2149f0,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/5625d43e-9eb0-4958-aa14-db33a8fbaca2,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_cd655f15-1b9b-401e-86c3-61473c429e9f,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_3baf0a9e-de19-42b4-bcf7-1d51369333bd,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/3dd0d7de-be2a-495a-97d5-aaed06efe6bd,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioos.ca/dataset/7b071c7b-2975-478b-82e7-bacf1778cbbd,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.ogsl.ca/dataset/ca-cioos_90c40dba-740d-473b-8489-1c4eb3331555,,geoShape
sh:Violation,sh:MaxCountConstraintComponent,schema:spatialCoverage,spatialCoverage missing,https://catalogue.cioosatlantic.ca/dataset/273bbdf4-1e1d-4149-8b9e-5b125bb22987,,geoShape
